"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","IncomeGrp","Education","Ethnic","Race","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"136",0,1.33333333333333,0.666666666666667,-1.66666666666667,2,-2,1,1,1,1,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",33.4728350472372,1,-2,-1,2.5,-2,1,-1,0.000622674973665024
"137",1.66666666666667,1.33333333333333,0.666666666666667,1,2.66666666666667,0,0,-1,-2,1,"Non-Conscious","[25,30[","Male","[0,25K[","mid","Other","White",33.4728350472372,3,-1,-1,3,1,3,3,0.000270127263179463
"138",2.33333333333333,2.33333333333333,0.666666666666667,-3,2,3,3,-1,-3,3,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",33.4728350472372,3,-1,-1.5,2,-1,1,2,0.000342097418045811
"139",0,0.333333333333333,0.333333333333333,1,1.66666666666667,0,0,0,1,1,"Conscious","[30,40[","Male","[25K,50K[","mid","Latino","White",33.4728350472372,1,-1,0,0,0,1,-1,0.000361968520790085
"140",0,0.333333333333333,2,-3,1.66666666666667,-2,-3,-1,2,1,"Control","[18,25[","Female","[25K,50K[","low","Other","White",33.4505149979158,3,-1,-1,2,3,1,1,0.000610160126172568
"141",0.666666666666667,1.33333333333333,2,-2.33333333333333,2,0,0,-1,-1,0,"Non-Conscious","[25,30[","Female","[25K,50K[","high","Other","White",33.4505149979158,2,0,0,1.5,1,2,1,0.00030140317859617
"142",2.33333333333333,0,0.333333333333333,2.33333333333333,3,2,-2,-3,2,1,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",33.3632283005307,2,-2,1,1,-2,3,1,0.000342097418045811
"143",3,3,3,3,3,2,3,2,3,3,"Control","[30,40[","Female","[25K,50K[","high","Other","Other",33.2813730716219,5,0,1,2,3,2,-1,0.000397070133003293
"144",3,-3,3,3,3,3,-3,3,3,3,"Conscious","[40,Inf[","Female","[0,25K[","mid","Other","Other",33.2813730716219,7,3,3,3,3,3,3,0.0020885973584926
"145",3,1,1,2.33333333333333,2,3,0,0,1,-1,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",33.2276054212602,2,-2,1.5,2,3,2,2,0.000198865381801526
"146",-0.333333333333333,2,2.66666666666667,-0.666666666666667,3,0,1,0,1,1,"Conscious","[25,30[","Male","[25K,50K[","mid","Other","White",33.226323541494,4,-3,-1,3,1,-3,2,0.000198865381801526
"147",3,2.33333333333333,2.66666666666667,0,3,2,0,-1,-3,1,"Control","[18,25[","Female","[25K,50K[","mid","Latino","White",33.2035262422051,4,1,0,-1,2,2,0,0.000610160126172568
"148",0.333333333333333,0.333333333333333,-1,-3,2.33333333333333,2,-2,-3,1,-1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",33.2027865944752,2,-2,1,1,-3,3,1,0.000622674973665024
"149",1.33333333333333,2.33333333333333,3,-2.66666666666667,1.33333333333333,0,1,3,-3,1,"Non-Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",33.1251963083417,1,2,1.5,2,1,1,-1,0.000397070133003293
"150",1,1.66666666666667,1.33333333333333,1.66666666666667,2.66666666666667,1,1,1,2,0,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",33.0011982472945,2,-2,1,1,1,1,0,0.000622674973665024
"151",1.33333333333333,2.33333333333333,2.33333333333333,1,2.66666666666667,1,1,2,2,2,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",33.0011982472945,2,0,1,1,1,2,1,0.000622674973665024
"152",-2,-1,1,0.666666666666667,2,-1,-2,0,1,2,"Non-Conscious","[30,40[","Male","[50K,Inf[","mid","Other","White",32.9964818439498,4,-2,1,2,1,2,1,0.000622674973665024
"153",3,3,3,3,3,1,1,1,3,1,"Conscious","[25,30[","Male","[25K,50K[","mid","Other","White",32.9831584789835,2,-1,0,1,2,2,1,0.000198865381801526
"154",0,-1,0,0,0,0,-1,0,0,0,"Control","[18,25[","Female","[25K,50K[","high","Other","White",32.9220658441317,4,0,0,0,1,1,0,0.000610160126172568
"155",3,3,3,-3,3,3,3,3,-3,3,"Conscious","[18,25[","Female","[0,25K[","mid","Latino","White",32.9220658441317,2,2,0.5,2,3,3,3,0.000828806318581525
"156",-2,3,3,-3,3,1,2,-1,1,1,"Non-Conscious","[25,30[","Male","[50K,Inf[","mid","Other","White",32.8207367834489,4,-2,-2,2,2,1,3,0.000342097418045811
"157",1.33333333333333,-0.333333333333333,1,1,2.66666666666667,2,-1,1,-1,0,"Control","[25,30[","Male","[50K,Inf[","high","Latino","Other",32.7754843170865,2,-1,1,1,2,2,1,0.000342097418045811
"158",1.33333333333333,0,3,-1,0.666666666666667,1,-2,2,1,1,"Control","[25,30[","Male","[0,25K[","mid","Other","Other",32.7754843170865,5,-3,1,1.5,2,3,1,0.000270127263179463
"159",1,-0.666666666666667,1.66666666666667,-2.33333333333333,2.66666666666667,2,-3,-2,2,1,"Non-Conscious","[30,40[","Female","[25K,50K[","low","Other","White",32.7754843170865,1,1,-1,2,1,1,3,0.000397070133003293
"160",2.66666666666667,0.666666666666667,2.33333333333333,3,2,2,-1,1,3,1,"Non-Conscious","[40,Inf[","Male","[25K,50K[","high","Other","White",32.7754843170865,4,-2,0.5,1.5,1,2,2,0.00187680970243357
"161",-1.66666666666667,-1,1,1,1.66666666666667,-2,-3,-2,1,-1,"Non-Conscious","[30,40[","Female","[50K,Inf[","low","Other","White",32.6902760206904,2,1,1,1,1,2,-1,0.000683058388810492
"162",2,2.33333333333333,2,-3,1.66666666666667,1,0,0,-3,0,"Non-Conscious","[30,40[","Female","[25K,50K[","high","Other","Other",32.613064249566,5,-1,0,1,-1,0,-2,0.000397070133003293
"163",-1.66666666666667,0.666666666666667,-1.66666666666667,-2.33333333333333,2,-1,-1,-2,-1,2,"Non-Conscious","[30,40[","Female","[50K,Inf[","mid","Other","White",32.613064249566,5,-1,-1,2,2,1,2,0.000683058388810492
"164",-1,1.33333333333333,2.33333333333333,-3,2,-2,-3,-2,2,0,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",32.549491024908,4,-1,1,2,1,1,2,0.000622674973665024
"165",2,-2,-2,-2,3,2,-1,-1,1,1,"Conscious","[40,Inf[","Male","[0,25K[","high","Other","White",32.5382282252454,3,-2,1,-1,2,1,1,0.00254935003686576
"166",-3,0,-3,-3,0.666666666666667,-3,-2,-2,1,1,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",32.4879607961274,6,-1,-2,2,-3,1,2,0.00264506349809989
"167",1,1,1,1,1,-1,-1,-1,1,-1,"Conscious","[30,40[","Male","[25K,50K[","high","Other","White",32.4493387448313,4,0,0,1.5,1,2,2,0.000361968520790085
"168",-3,0.333333333333333,-2,2,1,-2,0,-2,2,1,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",32.3568904862991,2,-2,2.5,1.5,0,2,-2,0.000361968520790085
"169",-2,0.666666666666667,0.666666666666667,2,0,2,0,-2,2,-2,"Non-Conscious","[40,Inf[","Male","[0,25K[","high","Other","White",32.2837808940924,1,-2,0,-2,-2,1,1,0.00254935003686576
"170",-3,3,-3,-2.33333333333333,3,-2,0,-3,0,1,"Control","[40,Inf[","Female","[50K,Inf[","low","Other","White",32.2804869668509,5,-2,-3,3,-3,1,3,0.00264506349809989
"171",2,1,2,-2,1,2,-1,2,-2,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",32.2804869668509,3,2,1,3,-2,1,3,0.000622674973665024
"172",1.66666666666667,1,1.33333333333333,-2.33333333333333,2,1,0,0,-2,1,"Non-Conscious","[25,30[","Male","[25K,50K[","high","Other","White",32.2804869668509,4,-1,1,1,1,3,1,0.000198865381801526
"173",3,2.33333333333333,3,3,2.33333333333333,1,-1,1,2,-1,"Conscious","[30,40[","Female","[0,25K[","high","Other","Other",32.2804869668509,6,-1,2,2,3,2,3,0.000539357163860392
"174",-1.33333333333333,2.33333333333333,2.33333333333333,-1.66666666666667,2.33333333333333,-3,-1,-2,-3,1,"Conscious","[25,30[","Female","[50K,Inf[","high","Other","White",32.2804869668509,2,-2,0,1,2,1,1,0.000518487673694042
"175",2.66666666666667,0.666666666666667,2.33333333333333,2,3,-1,-1,-3,2,1,"Conscious","[30,40[","Female","[25K,50K[","low","Other","White",32.2804869668509,4,-3,1,1,3,3,3,0.000397070133003293
"176",2,2.33333333333333,2.33333333333333,2,2.66666666666667,3,1,1,2,1,"Conscious","[40,Inf[","Female","[50K,Inf[","low","Other","Other",32.2804869668509,2,-1,1,1,-2,1,1,0.00264506349809989
"177",2.66666666666667,3,2.33333333333333,1.66666666666667,3,1,-2,-3,-1,2,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",32.2564554408887,1,-3,1,2,1,3,1,0.000198865381801526
"178",-3,-3,-3,-3,-3,0,0,0,1,-1,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",32.2564554408887,6,-3,-1,1,-1,-1,1,0.00322857476524819
"179",-1.66666666666667,0.666666666666667,0.333333333333333,-2,-2,-2,-1,-2,-2,-2,"Control","[40,Inf[","Female","[50K,Inf[","mid","Other","White",32.2394958722898,6,-2,1,1,-2,-1,1,0.00264506349809989
"180",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[40,Inf[","Male","[50K,Inf[","low","Other","White",32.1426223870966,3,2,-3,3,-3,-3,3,0.00322857476524819
"181",-1.33333333333333,1,2.33333333333333,-3,2.33333333333333,-1,-1,2,1,1,"Conscious","[25,30[","Female","[25K,50K[","mid","Other","White",32.1208629517501,4,-2,3,-1,3,2,3,0.00030140317859617
"182",0.666666666666667,-3,-3,-3,1.66666666666667,-1,-3,-3,-3,2,"Control","[30,40[","Male","[25K,50K[","mid","Other","White",32.097744984387,4,-2,0.5,2,2,-1,1,0.000361968520790085
"183",1,1.66666666666667,0.333333333333333,1,0.666666666666667,0,1,-2,-1,-2,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",32.097744984387,5,-2,-1,1,2,2,1,0.000342097418045811
"184",-0.333333333333333,0.666666666666667,1.66666666666667,0.333333333333333,1.33333333333333,-2,-1,-2,-1,-2,"Non-Conscious","[30,40[","Male","[25K,50K[","low","Other","Other",32.0781335869357,5,-1,-1,1.5,2,1,2,0.000361968520790085
"185",2,2,3,2.66666666666667,3,2,2,1,2,1,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",32.0781335869357,2,-2,0,2,2,2,1,0.000361968520790085
"186",-3,2.33333333333333,1,-3,2,0,3,-1,1,1,"Control","[25,30[","Male","[25K,50K[","mid","Other","White",32.0449431489075,4,-2,1,-1,1,1,0,0.000198865381801526
"187",-2,-1.66666666666667,2,-3,2,-2,-3,0,-2,1,"Conscious","[25,30[","Female","[25K,50K[","high","Other","White",31.9300370434651,6,-3,-2,3,-2,1,1,0.00030140317859617
"188",-2,-2.33333333333333,1.66666666666667,1,3,0,-3,1,2,2,"Control","[40,Inf[","Male","[0,25K[","mid","Other","White",31.885215697869,3,-2,2,1,1,2,-1,0.00254935003686576
"189",1.33333333333333,0,-1.33333333333333,-1.33333333333333,0.666666666666667,0,0,-3,-3,0,"Non-Conscious","[30,40[","Female","[25K,50K[","low","Other","Other",31.885215697869,5,-2,-2.5,2,1,0,2,0.000397070133003293
"190",0,0,0,0,0,0,0,0,0,0,"Conscious","[40,Inf[","Female","[0,25K[","high","Other","White",31.885215697869,3,0,1,1,1,1,1,0.0020885973584926
"191",1,-1,0,-1,3,2,-2,-1,1,3,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","low","Other","White",31.8713766285557,5,1,-1,-1,1,1,1,0.00322857476524819
"192",2,2,2,2,2,1,2,1,2,2,"Control","[40,Inf[","Female","[25K,50K[","high","Other","Other",31.8246636493273,2,1,1,2,2,2,0,0.00153760751964656
"193",3,1,2.33333333333333,3,3,2,-1,1,1,1,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",31.6597231488452,1,-1,2,0,2,1,1,0.000361968520790085
"194",-3,1,-2,-3,-1,-2,1,-1,0,-1,"Conscious","[40,Inf[","Male","[0,25K[","mid","Other","White",31.6173044180408,5,-3,-1,3,-3,-1,2,0.00254935003686576
"195",-3,0,2.66666666666667,-3,3,-3,0,1,-3,3,"Control","[25,30[","Male","[50K,Inf[","low","Other","White",31.4240658840569,4,-3,-0.5,1,0,2,3,0.000342097418045811
"196",-0.333333333333333,-0.333333333333333,-0.333333333333333,1,1.33333333333333,-2,-3,-3,-1,-1,"Non-Conscious","[40,Inf[","Male","[25K,50K[","high","Other","White",31.4043981273558,2,-1,1,2,-1,1,2,0.00187680970243357
"197",-3,-2.33333333333333,1,-3,2,-3,0,0,-1,1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",31.3807828567849,6,-2,0,1,-1,-1,1,0.00322857476524819
"198",-0.666666666666667,0.666666666666667,0.666666666666667,-2,1,-2,-1,0,-2,1,"Control","[40,Inf[","Female","[0,25K[","mid","Other","White",31.3537954362379,4,-2,0,0,0,1,1,0.0020885973584926
"199",3,3,1,3,-2,1,3,-1,3,-3,"Control","[30,40[","Female","[50K,Inf[","high","Other","White",31.3240813605708,1,-1,-1,1,2,3,3,0.000683058388810492
"200",0.333333333333333,-2,0.333333333333333,-3,1.66666666666667,0,-2,0,-3,1,"Control","[40,Inf[","Female","[25K,50K[","low","Other","White",31.3240813605708,7,0,1,1,0,2,2,0.00153760751964656
"201",-0.333333333333333,1.33333333333333,1,1,2,-2,-1,0,1,0,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",31.3240813605708,6,-2,1,1,-1,1,0,0.00322857476524819
"202",-1,2,1,1,1.33333333333333,0,1,-1,1,-2,"Control","[40,Inf[","Female","[50K,Inf[","high","Other","White",31.3120723578454,2,-1,0.5,1,1,1,-1,0.00264506349809989
"203",0,0,0,0,0,0,0,0,0,0,"Control","[25,30[","Male","[50K,Inf[","high","Other","Other",31.2793965996095,3,0,0,0,0,0,0,0.000342097418045811
"204",0,3,2.33333333333333,-2.33333333333333,1.33333333333333,-2,3,0,-2,0,"Non-Conscious","[30,40[","Female","[25K,50K[","mid","Latino","Other",31.2475113839117,4,-2,2,-0.5,2,1,3,0.000397070133003293
"205",2.66666666666667,3,2,2.33333333333333,3,0,1,-3,-1,1,"Control","[18,25[","Male","[0,25K[","high","Other","White",31.1932622322035,3,-2,0,1.5,1,3,2,0.000473252420511348
"206",-3,-3,-1.66666666666667,0.333333333333333,3,-2,-3,-2,-1,1,"Control","[40,Inf[","Male","[25K,50K[","mid","Other","White",31.1932622322035,3,1,1,2,0,2,1,0.00187680970243357
"207",-2.66666666666667,-2.66666666666667,-2,-3,3,-3,-3,-3,-3,1,"Control","[40,Inf[","Female","[50K,Inf[","high","Other","White",31.1761316884633,2,-1,-2,3,-1,1,3,0.00264506349809989
"208",2,0,2,3,3,-2,-3,-3,3,1,"Non-Conscious","[40,Inf[","Female","[25K,50K[","low","Other","Other",31.1761316884633,3,-1,2,-2,-1,3,1,0.00153760751964656
"209",3,-2,3,1,3,2,-2,1,2,2,"Non-Conscious","[40,Inf[","Male","[0,25K[","low","Other","White",31.1697980662397,5,1,1,2,1,2,1,0.00254935003686576
"210",1.66666666666667,1.33333333333333,1.33333333333333,2.66666666666667,2.33333333333333,-1,-1,-2,3,1,"Non-Conscious","[25,30[","Male","[25K,50K[","high","Latino","White",31.1697980662397,2,-1,1,2,1,1,1,0.000198865381801526
"211",0.333333333333333,-2,3,-3,2.66666666666667,-1,-2,-1,-3,1,"Control","[40,Inf[","Female","[0,25K[","high","Other","White",31.167460953768,3,1,-1,1,1,1,1,0.0020885973584926
"212",2,3,-1.33333333333333,-3,2,2,3,-3,-3,2,"Control","[25,30[","Female","[0,25K[","mid","Other","Other",30.8965871837994,3,-2,1,1,2,2,1,0.000409408691498814
"213",-1,2,1.33333333333333,1,3,-3,-1,-3,-2,3,"Non-Conscious","[40,Inf[","Female","[25K,50K[","high","Other","Other",30.8965871837994,3,-1,1,2,0,3,-3,0.00153760751964656
"214",-0.333333333333333,1,1,-1.33333333333333,2.33333333333333,1,0,-1,1,1,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",30.8489461876883,2,-2,-1,2,1,2,2,0.000622674973665024
"215",0.333333333333333,-0.333333333333333,1,3,2.33333333333333,0,-3,-3,1,-1,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",30.8489461876883,2,-1,1,1,0,1,1,0.00322857476524819
"216",-3,-3,-3,3,3,-3,-3,-3,3,3,"Control","[40,Inf[","Male","[25K,50K[","mid","Other","White",30.8138351850115,1,1,1,2.5,-3,3,3,0.00187680970243357
"217",1.33333333333333,-0.666666666666667,-0.333333333333333,1.33333333333333,-1.33333333333333,1,0,-1,1,-1,"Control","[30,40[","Male","[0,25K[","high","Other","White",30.8138351850115,4,-1,0.5,-0.5,0,1,1,0.000491677158650617
"218",2,3,3,0.666666666666667,3,1,2,1,-1,1,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",30.8138351850115,6,-1,0,1,1,3,3,0.000361968520790085
"219",-1,1,-1,2.33333333333333,1.33333333333333,-1,0,-1,2,0,"Conscious","[18,25[","Male","[25K,50K[","mid","Other","White",30.8138351850115,5,-3,0,2,1,1,2,0.000348404386087307
"220",2,-2.66666666666667,0,3,1.33333333333333,-2,-3,-3,3,2,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",30.8138351850115,5,-2,-2,2,-3,2,-2,0.00322857476524819
"221",0,0,0,-2,2,0,0,0,-2,0,"Non-Conscious","[18,25[","Female","[50K,Inf[","high","Other","Other",30.7852700912502,3,0,1,0,1,2,0,0.00104962564055752
"222",-2,0.333333333333333,0.333333333333333,-1,0.666666666666667,0,0,0,0,0,"Non-Conscious","[30,40[","Male","[0,25K[","low","Other","White",30.6834321266341,4,-3,0,3,1,-1,-1,0.000491677158650617
"223",0.666666666666667,0,2.33333333333333,-3,1.33333333333333,-2,-1,2,-3,1,"Conscious","[25,30[","Male","[50K,Inf[","mid","Latino","Other",30.6834321266341,2,1,1,2.5,-1,2,1,0.000342097418045811
"224",1.33333333333333,-0.333333333333333,1.66666666666667,-2,1,0,-2,1,-1,1,"Conscious","[25,30[","Male","[50K,Inf[","mid","Other","White",30.6834321266341,2,1,-0.5,0.5,0,-2,-1,0.000342097418045811
"225",1,-1.66666666666667,1,0.333333333333333,0.333333333333333,1,-3,0,-1,-1,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",30.6834321266341,2,-1,1,0,1,1,-2,0.00264506349809989
"226",1.33333333333333,0,1.33333333333333,0,1.66666666666667,1,0,1,0,3,"Control","[30,40[","Female","[25K,50K[","high","Other","White",30.6664626185083,2,1,2,1,2,2,1,0.000397070133003293
"227",1.66666666666667,1.33333333333333,1,1,1.66666666666667,1,0,0,0,1,"Non-Conscious","[18,25[","Female","[25K,50K[","mid","Other","Other",30.6664626185083,3,-1,2,0.5,2,3,3,0.000610160126172568
"228",3,3,3,-1.33333333333333,1.66666666666667,3,3,1,-1,-3,"Control","[30,40[","Female","[25K,50K[","mid","Latino","White",30.6452350873964,2,-1,1,2,1,3,3,0.000397070133003293
"229",3,-2.33333333333333,1.66666666666667,-3,-0.333333333333333,1,-3,1,-2,0,"Non-Conscious","[30,40[","Female","[0,25K[","mid","Other","White",30.6092929304913,6,-2,-2,3,-2,1,1,0.000539357163860392
"230",0,3,-1,-3,3,0,3,-3,-3,3,"Conscious","[30,40[","Male","[0,25K[","low","Other","White",30.5682176581745,2,2,-1,1.5,3,1,2,0.000491677158650617
"231",-1.33333333333333,-1,-0.666666666666667,3,1.66666666666667,-3,-3,-3,3,-3,"Control","[25,30[","Male","[25K,50K[","high","Other","White",30.543961980604,5,-3,1,1.5,1,3,1,0.000198865381801526
"232",1,-0.333333333333333,-0.333333333333333,-2,2,2,-3,-3,-2,2,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",30.543961980604,2,1,-1,1,-1,-1,2,0.000622674973665024
"233",3,3,2,-3,3,3,3,3,-3,2,"Non-Conscious","[25,30[","Female","[50K,Inf[","mid","Other","White",30.5409793265566,1,-2,1,3,3,1,2,0.000518487673694042
"234",-3,-2,-1,-0.666666666666667,1.66666666666667,-2,-3,-3,-2,-1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",30.5151478358512,2,0,-1,1,-2,-2,1,0.00322857476524819
"235",-3,2,1.33333333333333,-1.33333333333333,0.666666666666667,-3,2,-1,2,2,"Non-Conscious","[18,25[","Female","[0,25K[","high","Other","Other",30.5132558929015,1,-2,-2,-1.5,2,2,-2,0.000828806318581525
"236",0.333333333333333,0,-2,1,0.666666666666667,-2,-3,-3,1,1,"Conscious","[30,40[","Female","[50K,Inf[","low","Latino","White",30.452456360534,3,-3,1.5,2,1,3,3,0.000683058388810492
"237",1,3,3,-3,3,2,0,1,1,1,"Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",30.452456360534,2,-2,1,1,3,1,2,0.000397070133003293
"238",1.33333333333333,0.333333333333333,0.333333333333333,-1.66666666666667,3,3,-1,-2,1,3,"Control","[18,25[","Male","[25K,50K[","mid","Other","White",30.4306183404611,3,-2,0.5,1,2,3,1,0.000348404386087307
"239",1,2.33333333333333,-0.333333333333333,1.66666666666667,3,1,1,2,1,1,"Control","[40,Inf[","Female","[0,25K[","mid","Other","White",30.4095590890144,3,1,0,1,1,3,1,0.0020885973584926
"240",3,1.33333333333333,2.66666666666667,-1,3,-2,-1,-3,-2,1,"Control","[40,Inf[","Female","[25K,50K[","high","Other","White",30.4095590890144,5,-3,1,1,-3,2,-1,0.00153760751964656
"241",-0.666666666666667,0.333333333333333,-0.333333333333333,1.66666666666667,3,-2,-2,-2,1,2,"Non-Conscious","[40,Inf[","Female","[25K,50K[","mid","Other","White",30.4095590890144,2,1,0,1,2,1,0,0.00153760751964656
"242",2,0,1,0.333333333333333,2.33333333333333,-2,-3,-3,-2,-2,"Conscious","[25,30[","Male","[25K,50K[","mid","Other","White",30.3445058006648,3,-1,0,2,2,2,2,0.000198865381801526
"243",2,0,3,-3,3,0,-1,1,-3,1,"Control","[30,40[","Female","[25K,50K[","mid","Other","White",30.3436577488398,2,-1,1,1,2,1,1,0.000397070133003293
"244",1.66666666666667,1.66666666666667,1,-1.33333333333333,0.333333333333333,2,2,1,-2,-1,"Non-Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",30.2953711478368,4,1,-1,1,3,2,-1,0.000397070133003293
"245",-3,-1,1,-1.33333333333333,1.33333333333333,-3,-3,-3,-2,1,"Control","[30,40[","Male","[0,25K[","mid","Other","White",30.2728725600278,5,-1,-3,3,3,3,3,0.000491677158650617
"246",-0.666666666666667,-2.66666666666667,0.333333333333333,-0.666666666666667,0.666666666666667,0,-3,-2,-3,-3,"Non-Conscious","[30,40[","Male","[0,25K[","high","Other","White",30.2728725600278,4,1,1,0,-2,-1,-2,0.000491677158650617
"247",1,2.66666666666667,2.33333333333333,1,3,1,1,-2,-1,-1,"Control","[25,30[","Female","[0,25K[","high","Other","White",30.2314004251766,1,-1,2,2,1,2,-2,0.000409408691498814
"248",3,-3,3,3,3,3,-3,-1,2,1,"Non-Conscious","[40,Inf[","Female","[25K,50K[","high","Other","Other",30.1822553140056,4,1,1,1,2,3,2,0.00153760751964656
"249",3,3,3,1,3,2,0,2,1,1,"Conscious","[30,40[","Female","[0,25K[","low","Other","White",30.1785603571207,4,1,1,2,2,1,1,0.000539357163860392
"250",1,-1,0,2,1,1,-1,0,2,1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",30.1785603571207,3,-1,0.5,2,0,1,2,0.000683058388810492
"251",-3,-1.33333333333333,-2,-3,1.33333333333333,-2,-1,0,1,-1,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",30.1718802853238,6,-3,-2.5,2.5,1,-2,2,0.000198865381801526
"252",-1.33333333333333,-2.33333333333333,1.33333333333333,1.33333333333333,2.33333333333333,-2,-3,-1,3,0,"Control","[18,25[","Male","[0,25K[","high","Other","White",30.1315288344862,5,-2,1,2,-1,3,2,0.000473252420511348
