Res_ID	sur_point	date	FDA	sex	age	m_activity	write_read	schooling	adult	child	crop_income	live_income	off_income	other_income	land_farm	land_graze	L_quality	CL_access	env_mgt	type_mgt1	labour_fam1	labour_hire1	wage1	other_exp1	type_mgt2	labour_fam2	labour_hire2	wage2	other_exp2	mgt_type3	labour_fam3	labour_hire3	wage3	other_exp3	mgt_type4	labour_fam4	labour_hire4	wage4	other_exp4	mgt_type5	labour_fam5	labour_hire5	wage5	other_exp5	mgt_type6	labour_fam6	labour_hire6	wage6	other_exp6	No_reason1	No_reason2	No_reason3	livestock	ox	ox_value	cow	cow_value	horse	horse_value	calve	calve_value	donkey	donk_value	sheep	sheep_value	goat	goat_value	camel	camel_value	chicken	chick_value	pig	pig_value	rabbit	rabbit_value	far_union	prod_org	MKEPP	agro_forest	other_env	fina_access	mkt_access	env_info	debit	land_area	year	harvest_right	reward	local_admin	free_labour	Rating	LandArea20precent	LandArea40percent	CommitPeriod15yrs	CommitPeriod30yrs	HarvestNotPermitted	HarvestPartial	RewardExtensionFee	RewardElectricity	RewardCash	LocalAdminFDAC	LocalAdminCFA	FreeLabour2dys	FreeLabour3dys
"KA06"	20	15	"Kairuri"	2	52	10	1	23	3	0	5000	0	0	0	1.75	0.25	1.0	2	1	1	42	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	1	"20%"	30	"partial"	"water"	"WRUA"	3	4	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"KA06"	20	15	"Kairuri"	2	52	10	1	23	3	0	5000	0	0	0	1.75	0.25	1.0	2	1	1	42	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	1	"40%"	30	"not permitted"	"cash"	"FDAC"	3	4	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
"KA06"	20	15	"Kairuri"	2	52	10	1	23	3	0	5000	0	0	0	1.75	0.25	1.0	2	1	1	42	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	1	"40%"	5	"not permitted"	"electricity"	"CFA"	1	5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
"KA06"	20	15	"Kairuri"	2	52	10	1	23	3	0	5000	0	0	0	1.75	0.25	1.0	2	1	1	42	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	1	"20%"	15	"partial"	"extension"	"CFA"	3	4	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
"KA06"	20	15	"Kairuri"	2	52	10	1	23	3	0	5000	0	0	0	1.75	0.25	1.0	2	1	1	42	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	1	"10%"	30	"partial"	"water"	"CFA"	2	4	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
"KA06"	20	15	"Kairuri"	2	52	10	1	23	3	0	5000	0	0	0	1.75	0.25	1.0	2	1	1	42	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	1	"10%"	5	"not permitted"	"electricity"	"FDAC"	2	5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	15	"not permtted"	"watre"	"CFA"	3	1	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	5	"not permitted"	"cash"	"FDAC"	2	1	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	5	"partial"	"electricity"	"WRUA"	1	4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	15	"permitted"	"extension"	"WRUA"	1	1	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	30	"partial"	"electricity"	"CFA"	1	4	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	30	"permitted"	"cash"	"WRUA"	3	1	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	5	"permitted"	"water"	"FDAC"	3	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	30	"partial"	"extension"	"FDAC"	2	4	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
"KA02"	22	15	"Kairuri"	2	65	10	1	22	1	2	30000	175	0	0	0.5	0.0	1.0	2	2																																		1	0	1	15000	0	0	0	1	7500	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	15	"permitted"	"electricity"	"CFA"	2	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"20%"	15	"partial"	"extension"	"FDAC"	2	4	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"10%"	15	"partial"	"extension"	"FDAC"	3	5	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"40%"	5	"partial"	"electricity"	"CFA"	3	4	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"40%"	30	"not permitted"	"cash"	"FDAC"	1	4	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"20%"	30	"not permitted"	"electricity"	"WRUA"	3	4	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"10%"	30	"not permitted"	"water"	"WRUA"	2	4	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"40%"	5	"permitted"	"water"	"WRUA"	1	4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"10%"	5	"permitted"	"cash"	"CFA"	2	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
"KI16"	38	14	"Kiriari"	1	63	10	1	22	3	1	100000	480000	0	50000	6.0	2.0	2.0	2	1	1	0	"14"	1400	0																													1	1	0	8	480000	0	0	2	30000	0	0	5	5000	0	0	0	0	20	4000	0	0	0	0	1	1	2	2	2	1	2	2	2	"20%"	15	"permitted"	"water"	"WRUA"	1	4	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"20%"	15	"permitted"	"electricity"	"FDAC"	2	4	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"10%"	15	"not permitted"	"cash"	"WRUA"	3	4	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"40%"	5	"not permitted"	"electricity"	"WRUA"	3	4	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"10%"	5	"partial"	"water"	"WRUA"	1	5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"20%"	30	"partial"	"extension"	"CFA"	1	1	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"20%"	30	"permitted"	"extension"	"CFA"	3	1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"10%"	5	"permitted"	"cash"	"FDAC"	2	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"40%"	15	"partial"	"cash"	"FDAC"	2	1	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
"KI15"	40	14	"Kiriari"	2	70	10	2	20	6	1	70000	33000	15000	0	0.25	1.75	2.0	2	2																															8			1	2	28000	1	35000	0	0	0	0	0	0	0	0	0	0	0	0	12	3600	0	0	0	0	2	1	2	2	2	1	2	2	2	"40%"	30	"not permitted"	"water"	"CFA"	1	1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"10%"	30	"partial"	"extension"	"CFA"	1	4	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"10%"	5	"partial"	"electricity"	"CFA"	2	5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"40%"	5	"permitted"	"extension"	"FDA"	3	4	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"40%"	30	"permitted"	"extension"	"FDAC"	2	4	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"20%"	15	"not permitted"	"cash"	"water"	1	4	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"20%"	5	"permitted"	"cash"	"FDAC"	1	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"20%"	30	"not permitted"	"water"	"WRUA"	3	4	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"10%"	15	"partial"	"electricity"	"CFa"	2	4	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
"KI07"	42	14	"Kiriari"	1	50	13	1	23	3	4	100000	0	120000	0	3.5	0.5	1.0	2	1	1	0	"2"	1000	0																													2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	2	2	1	"40%"	15	"not permitted"	"water"	"WRUA"	3	4	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"10%"	30	"permitted"	"extension"	"CFA"	1	4	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"20%"	5	"not permitted"	"water"	"FDAC"	3	1	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"10%"	30	"not permitted"	"electricity"	"WRUA"	2	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"10%"	5	"partial"	"water"	"FDAC"	2	3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"40%"	30	"partial"	"cash"	"WRUA"	3	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"40%"	15	"partial"	"electricity"	"FDAC"	1	1	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"40%"	15	"permitted"	"cash"	"CFA"	3	1	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"20%"	5	"not permitted"	"extension"	"CFA"	2	1	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
"KA05"	15	15	"Kairuri"	1	48	10	1	22	4	1	40000	40000	0	0	3.0	0.25	2.0	1	1	6	80	"0"	0	0	7	7	0	0	0																								1	0	0	2	60000	0	0	2	160000	0	0	1	1500	3	4500	0	0	3	600	0	0	0	0	1	1	2	1	2	1	2	2	1	"20%"	15	"permitted"	"electricity"	"WRUA"	1	5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	30	"permitted"	"electricity"	"FDAC"	1	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	15	"partial"	"cash"	"WRUA"	2	3	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	5	"permitted"	"water"	"FDAC"	3	4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	5	"not permitted"	"cash"	"CFA"	3	1	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	15	"permitted"	"extension"	"CFA"	2	1	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	30	"not permitted"	"water"	"FDAC"	2	1	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	30	"partial"	"cash"	"CFA"	3	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	5	"not permitted"	"electricity"	"WRUA"	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"KA08"	49	16	"Kairuri"	1	63	10	2	22	7	0	20000	0	4800	0	1.25	0.25	3.0	2	2																															8			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	15	"partial"	"extension"	"WRUA"	1	1	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SKA13"	22	16	"Kairuri"	2	60	10	2	21	3	0	40000	0	48000	0	2.75	0.25	1.0	2	1	1	0	"7"	840	0	2	0	0	0	2000	6	0	"6"	240	10000																			1	0	0	0	0	0	0	3	10000	0	0	0	0	6	30000	0	0	10	3000	0	0	1	150	1	2	2	2	2	1	2	2	1	"20%"	30	"not permitted"	"water"	"FDAC"	3	1	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"SKA13"	22	16	"Kairuri"	2	60	10	2	21	3	0	40000	0	48000	0	2.75	0.25	1.0	2	1	1	0	"7"	840	0	2	0	0	0	2000	6	0	"6"	240	10000																			1	0	0	0	0	0	0	3	10000	0	0	0	0	6	30000	0	0	10	3000	0	0	1	150	1	2	2	2	2	1	2	2	1	"40%"	5	"permitted"	"extension"	"CFA"	3	1	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
