age	educ	income	fips_state	black	other	hisp	female	married	republican	democrat	unemployed	incomedk	partyvote	uerate	totalspend_voter_inf
64.0	4	4	56	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.03	2.6138167
44.0	2	4	9	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.053000003	1.812191
54.0	1	3	27	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.04	2.3343043
18.0	2	1	27	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.04	2.3343043
49.0	1	1	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	2.1497788
60.0	3	3	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.068	2.1497788
30.0	2	3	48	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.048	2.9205236
66.0	2	3	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.071	1.7937663
29.0	3	4	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.071	1.7937663
39.0	2	4	36	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.078	2.3452868
30.0	2	2	36	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.078	2.3452868
36.0	3	3	36	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.078	2.3452868
28.0	2	3	13	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.056999996	0.2540245
57.0	2	5	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.071	1.7937663
47.0	2	2	48	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.048	2.9205236
72.0	2	3	24	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.056999996	0.7171804
77.0	2	1	24	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.056999996	0.7171804
34.0	1	2	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	2.665316
54.0	3	3	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.059	2.665316
26.0	2	3	9	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.053000003	1.812191
31.0	4	3	25	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.062	1.0958376
32.0	2	4	9	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.053000003	1.812191
31.0	3	3	19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.039	0.93441844
75.0	1	1	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.059	2.665316
54.0	2	1	12	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.068	2.1497788
25.0	2	3	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.059	2.665316
71.0	2	3	1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.059	2.665316
22.0	4	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.059	2.665316
61.0	2	1	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.072	0.91439027
49.0	4	4	48	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.048	2.9205236
28.0	3	4	9	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.053000003	1.812191
37.0	4	4	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
51.0	2	3	55	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.048	1.0654421
21.0	3	3	25	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.062	1.0958376
67.0		1	25	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.062	1.0958376
24.0	2	2	5	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.062	1.3673279
20.0	2	1	5	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.062	1.3673279
71.0	1	1	5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.062	1.3673279
57.0	2	3	26	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.071	1.7937663
36.0	2	3	26	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0		0.071	1.7937663
27.0	2	2	42	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.069	1.2139608
62.0	2	2	42	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.069	1.2139608
38.0	4	3	45	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.055	1.3443639
23.0	2	3	45	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.055	1.3443639
28.0	3	3	45	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.055	1.3443639
22.0	2	2	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.059	2.665316
38.0	2	3	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.059	2.665316
69.0	2	1	42	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.069	1.2139608
59.0	2	4	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.069	1.2139608
71.0	2	3	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	0.068	2.1497788
38.0	4	5	39	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.055	1.5178543
38.0	2	3	39	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	0.055	1.5178543
85.0	2	3	39	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.055	1.5178543
36.0	4	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.055	1.5178543
62.0	1	1	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	2.665316
39.0	2	4	36	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.078	2.3452868
70.0	1	1	36	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.078	2.3452868
60.0	2	1	8	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.055	1.1794212
69.0	3	2	8	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.1794212
72.0	1	2	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.059	2.665316
46.0	3	3	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.059	2.665316
40.0	3	3	55	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.048	1.0654421
68.0	1	1	8	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.055	1.1794212
89.0	1	1	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.055	1.1794212
36.0	3	3	42	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.069	1.2139608
78.0	1	1	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.069	1.2139608
70.0	2	2	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.072	0.91439027
90.0	2	1	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.072	0.91439027
67.0	2	3	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.072	0.91439027
61.0	4	3	6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.072	0.91439027
25.0	3	3	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.072	0.91439027
19.0	2	4	48	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.048	2.9205236
39.0	2	2	48	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.048	2.9205236
29.0	2	2	39	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
23.0	2	3	55	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.048	1.0654421
21.0	2	3	55	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.048	1.0654421
46.0	4	4	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.055	1.5178543
40.0	2	3	55	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.048	1.0654421
42.0	3	2	12	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.068	2.1497788
66.0	2	3	41	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.061	1.558064
44.0	2	3	13	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.056999996	0.2540245
46.0	3	4	13	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.056999996	0.2540245
37.0	4	4	45	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.055	1.3443639
52.0	2	4	45	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.055	1.3443639
32.0	3	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.059	2.665316
31.0	2	1	13	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.056999996	0.2540245
35.0	2	2	13	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.056999996	0.2540245
21.0	2	2	13	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.056999996	0.2540245
35.0	2	4	17	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.06	1.37532
60.0	2	3	6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.072	0.91439027
26.0	3	5	6	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.072	0.91439027
18.0	2	1	40	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.036	1.5357928
57.0	3	4	40	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.036	1.5357928
37.0	2	3	47	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.059	5.1448936
43.0	1	1	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	5.1448936
68.0	1	1	47	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.059	5.1448936
35.0	4	4	9	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.053000003	1.812191
68.0	3	1	9	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.053000003	1.812191
63.0	1	3	23	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	0.063	1.5496294
33.0	4	4	24	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.056999996	0.7171804
49.0	2	4	39	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.055	1.5178543
69.0	2	1	8	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.055	1.1794212
56.0	2	2	8	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.055	1.1794212
45.0	3	3	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.068	2.1497788
46.0	2	3	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.068	2.1497788
45.0	3	4	24	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.056999996	0.7171804
67.0	2	2	42	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.069	1.2139608
46.0	2	3	42	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.069	1.2139608
51.0	2	4	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.069	1.2139608
67.0	4	3	42	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.069	1.2139608
24.0	1	3	48	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.048	2.9205236
48.0	2	3	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.055	1.5178543
65.0	4	4	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.055	1.5178543
71.0	2	3	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.055	1.5178543
74.0	2	4	8	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.055	1.1794212
59.0	2	3	47	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.059	5.1448936
35.0	4	3	47	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.059	5.1448936
23.0	2	4	48	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.048	2.9205236
35.0	2	3	8	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.1794212
31.0	2	3	25	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.062	1.0958376
79.0	3	1	47	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.059	5.1448936
36.0	2	2	47	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.059	5.1448936
18.0	2	1	47	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	5.1448936
29.0	2	3	13	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.056999996	0.2540245
54.0	1	4	13	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.056999996	0.2540245
23.0	2	2	6	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.072	0.91439027
24.0	2	1	47	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.059	5.1448936
26.0	2	3	47	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.059	5.1448936
29.0	4	4	47	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	5.1448936
29.0	2	3	1	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	0.059	2.665316
26.0	2	3	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.061	1.558064
64.0	2	1	41	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.061	1.558064
19.0	3	4	26	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.071	1.7937663
68.0	4	4	26	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0		0.071	1.7937663
19.0	2	2	26	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.071	1.7937663
23.0	2	3	26	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.071	1.7937663
47.0	3	3	9	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.053000003	1.812191
23.0	2	1	39	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.055	1.5178543
61.0	1	3	39	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
61.0	2	5	17	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.06	1.37532
60.0	2	3	17	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.06	1.37532
44.0	2	4	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.055	1.5178543
20.0	2	5	39	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
64.0	2	2	40	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.036	1.5357928
19.0	2	3	40	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	0.036	1.5357928
61.0	2	3	12	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.068	2.1497788
45.0	2	4	19	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.039	0.93441844
48.0	1	2	19	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.039	0.93441844
55.0	4	4	24	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.056999996	0.7171804
26.0	4	2	25	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.062	1.0958376
67.0	2	3	12	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.068	2.1497788
50.0	3	3	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.068	2.1497788
36.0	3	3	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.072	0.91439027
20.0	3	3	6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.072	0.91439027
70.0	1	1	23	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.063	1.5496294
51.0	2	4	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
18.0	2	4	39	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.055	1.5178543
51.0	2	3	26	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.071	1.7937663
44.0	2	5	26	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.071	1.7937663
69.0	1	2	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	2.1497788
37.0	2	4	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.068	2.1497788
69.0	1	1	12	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.068	2.1497788
61.0	2	2	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.068	2.1497788
19.0	3	4	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.069	1.2139608
69.0	2	4	19	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.039	0.93441844
61.0	2	2	25	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.062	1.0958376
82.0	2	3	25	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	0.062	1.0958376
23.0	3	2	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
22.0	2	3	39	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
68.0	1	2	23	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.063	1.5496294
29.0	3	2	25	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.062	1.0958376
29.0	2	3	36	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.078	2.3452868
41.0	2	2	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	2.665316
53.0	2	3	1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.059	2.665316
49.0	1	1	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	2.665316
49.0	2	3	19	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.039	0.93441844
20.0	2	4	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.06	1.37532
74.0	2	2	17	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.06	1.37532
25.0	2	3	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.059	2.665316
19.0	2	3	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.059	2.665316
29.0	2	3	1	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	2.665316
27.0	4	3	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.059	2.665316
43.0	3	3	1	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0		0.059	2.665316
49.0	4	4	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	2.665316
26.0	4	4	1	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	2.665316
31.0	4	3	36	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.078	2.3452868
56.0	2	4	41	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.061	1.558064
39.0	2	3	55	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.048	1.0654421
25.0	2	3	55	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.048	1.0654421
62.0	2	1	41	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.061	1.558064
64.0	3	3	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.068	2.1497788
46.0	4	2	13	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.056999996	0.2540245
56.0	4	5	13	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.056999996	0.2540245
74.0	2	3	47	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.059	5.1448936
49.0	4	3	47	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.059	5.1448936
74.0	2	3	47	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.059	5.1448936
67.0	1	2	55	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.048	1.0654421
40.0	3	3	55	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.048	1.0654421
20.0	2	4	39	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.055	1.5178543
44.0	4	4	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.055	1.5178543
48.0	2	4	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.071	1.7937663
40.0	2	4	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.071	1.7937663
34.0	3	3	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.053000003	1.812191
57.0	2	4	9	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.053000003	1.812191
50.0	2	2	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.069	1.2139608
49.0	2	3	42	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.069	1.2139608
51.0	4	3	27	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.04	2.3343043
39.0	2	3	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.059	2.665316
71.0	1	1	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	2.665316
32.0	2	1	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.059	2.665316
34.0	2	2	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	2.665316
55.0	2	3	36	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.078	2.3452868
72.0		3	6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0		0.072	0.91439027
70.0	2	1	6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.072	0.91439027
48.0	2	2	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.072	0.91439027
28.0	4	3	25	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.062	1.0958376
31.0	3	2	25	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.062	1.0958376
20.0	2	3	12	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.068	2.1497788
20.0		3	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.055	1.5178543
35.0	3	3	12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.068	2.1497788
44.0	1	2	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.069	1.2139608
30.0	3	4	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.071	1.7937663
48.0	2	3	17	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.06	1.37532
26.0	3	3	45	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.055	1.3443639
48.0	2	3	45	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.055	1.3443639
27.0	4	3	45	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.3443639
22.0	2	2	45	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.055	1.3443639
55.0	2	4	45	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.055	1.3443639
89.0	1	1	8	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055	1.1794212
70.0	1	2	8	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.055	1.1794212
36.0	2	4	48	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.048	2.9205236
68.0	2	1	48	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.048	2.9205236
59.0	1	3	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.055	1.5178543
